applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,32,Program Manager,NXP Semiconductors,"Bangalore, Karnataka",https://www.adzuna.in/details/5861223712?utm_medium=api&utm_source=195aa6d0,43,80,13,weak,0.32,0/3,"Program Management, Portfolio coordination and governance, Stakeholder bridging between engineering squads and business/leadership","[{""need"": ""Program Management"", ""gain"": 7}, {""need"": ""Portfolio coordination and governance"", ""gain"": 7}, {""need"": ""Stakeholder bridging between engineering squads and business/leadership"", ""gain"": 7}, {""need"": ""Program strategy"", ""gain"": 4}, {""need"": ""Delivery governance"", ""gain"": 4}]",,"{""skill_match"": 0.3539, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-29T20:50:18Z,data/resumes/2026-08-31/NXP_Semiconductors_Program_Manager/Mehul_Agarwal.docx,data/resumes/2026-08-31/NXP_Semiconductors_Program_Manager/Mehul_Agarwal.pdf,"Product manager with over 4 years of experience building digital platforms, managing cross-functional pods, and governing portfolio capability roadmaps across consumer lending at Bajaj Finance. Proven track record of orchestrating end-to-end product lifecycles, translating business strategies into technical execution, and aligning cross-functional teams toward broad business outcomes. Experienced in leading strategic initiatives, defining requirements, and driving delivery governance across technology, legal, and business stakeholders.","[""Part of a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing."", ""Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""Ran the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status.""]","[{""original"": ""Part of a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing."", ""rewritten"": ""Coordinated and governed initiatives within a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 enterprise functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing.""}, {""original"": ""Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""rewritten"": ""Orchestrated program strategy and capability roadmaps for the channel, translating business targets into enterprise project requirements for Technology, Credit, and Legal to build toward broader outcomes.""}, {""original"": ""Ran the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status."", ""rewritten"": ""Managed intake, delivery governance, and lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — bridging engineering squads and business stakeholders.""}]","[""cross-functional"", ""strategy"", ""delivery"", ""stakeholder management""]","[""Cross-functional stakeholder management and bridging engineering squads with business leadership"", ""Defining capability roadmaps, requirements intake, and execution governance"", ""Orchestrating multiple related initiatives toward broader business outcomes""]","[""Portfolio and program management: CV shows product and platform ownership across multiple streams at Bajaj Finance, but lacks formal enterprise-wide 'Program Manager' titles for Data Engineering, DevOps, and Platform Engineering.""]","[""Direct technical experience in Data Engineering, DevOps, and Platform Engineering initiatives as specified by NXP Semiconductors""]","Hi, I lead digital platform and portfolio initiatives at Bajaj Finance, orchestrating cross-functional pods across 10 functions toward scale and growth. My background in capability roadmapping, requirement intake, and delivery governance aligns well with NXP's program management needs. Would love to connect.","Summary rewritten for this JD; 3 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Skill groups reordered (Business, Growth & Partnerships first)","The candidate has product and platform management experience, but the CV does not demonstrate specific hands-on program management experience within Data Engineering, DevOps, or Platform Engineering domains.","program, position, coordinate, govern, initiatives, enterprise, project, orchestrate, related, projects, toward, broader",unknown,unknown,,no experience requirement found in the available text,"Position Summary: We are looking for a Program Manager to coordinate and govern the portfolio of Data Engineering, DevOps, and Platform Engineering initiatives across the enterprise. Rather than running a single project, you'll orchestrate multiple related projects toward broader business outcomes — owning program strategy, delivery governance, intake, financials, and risk. You'll be the bridge between engineering squads and business/leadership stakeholders, ensuring the right work is prioritiz…"
no,,,27,Product Manager-NEW CAR FINANCE-Product,Kotak Mahindra Bank,"Mumbai, Maharashtra",https://www.adzuna.in/details/5862274068?utm_medium=api&utm_source=195aa6d0,46,58,4,weak,0.14,0/0,,"[{""need"": ""product manager-new"", ""gain"": 2}, {""need"": ""manager-new car"", ""gain"": 2}, {""need"": ""car finance-product"", ""gain"": 2}, {""need"": ""finance-product description"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}]",,"{""skill_match"": 0.125, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-30T20:48:58Z,,,,[],[],[],[],[],[],,,,"description, kmpl, level, unit, location, goregaon, infinity, park, sanjay, kasar, vice, president",unknown,unknown,,no experience requirement found in the available text,"Description Job Description: Product Manager, Car Loans Business Unit: Car Loans Location: Goregaon, Infinity IT Park Reports To: Sanjay Kasar – Vice President, Product (Traditional, KMPL) Skip‑Level: Suraj Rajappan – Whole Time Director Role Level: Deputy Manager / Manager Role Purpose The Product Manager – Car Loans will be responsible for driving KMPL’s strategic growth in the Car Loans business by owning the product vision, portfolio performance, customer experience, and digital transformat…"
no,,,26,AI Product Manager,MathCo India,"Bangalore, Karnataka",https://www.adzuna.in/details/5862269723?utm_medium=api&utm_source=195aa6d0,47,60,2,weak,0.08,0/0,,"[{""need"": ""description"", ""gain"": 2}, {""need"": ""expertise"", ""gain"": 2}, {""need"": ""machine learning"", ""gain"": 2}, {""need"": ""advanced analytics platforms"", ""gain"": 2}, {""need"": ""drive enterprise-scale"", ""gain"": 2}]",,"{""skill_match"": 0.2389, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,4420000,4900000,2026-08-30T20:43:29Z,,,,[],[],[],[],[],[],,,,"platforms, description, expertise, machine, learning, advanced, enterprise-scale, requires, technical, depth, thinking, focus",unknown,unknown,,no experience requirement found in the available text,"Job Description We are looking for a AI Product Manager with strong expertise in AI, Machine Learning, and Advanced Analytics platforms to drive enterprise-scale product outcomes. This role requires a balance of technical depth, product thinking, and stakeholder management, with a strong focus on AI-driven product development and platform enablement. Key Responsibilities • Define product vision, roadmap, and strategy for AI/ML-driven platforms and solutions • Translate business problems into sc…"
no,,,25,Program Manager,Phenom,"Hyderabad, Telangana",https://www.adzuna.in/details/5806702832?utm_medium=api&utm_source=195aa6d0,40,55,2,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}, {""need"": ""summary"", ""gain"": 2}, {""need"": ""planning"", ""gain"": 2}, {""need"": ""execution"", ""gain"": 2}]",,"{""skill_match"": 0.2179, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-07-19T07:22:21Z,,,,[],[],[],[],[],[],,,,"execution, saas, description, seeking, experienced, program, planning, successful, initiatives, requires, collaboration, oversight",unknown,unknown,,no experience requirement found in the available text,"Job description Job Summary: We are seeking an experienced Program Manager to drive the planning, execution, and successful delivery of key initiatives across our SaaS platform . This role requires strong cross-functional collaboration, execution oversight, and process optimization to ensure seamless coordination between engineering, product, marketing, and operations teams. The ideal candidate will have a solid understanding of SaaS business models, cloud-based architectures, and Agile methodo…"
no,,,24,Business Analyst,InTouch CX,"Hyderabad, Telangana",https://www.adzuna.in/details/5758900366?utm_medium=api&utm_source=195aa6d0,38,29,8,weak,0.45,2/10,"business analyst, finalize, specific, follow, items, communicate, project, members capture det","[{""need"": ""business analyst"", ""gain"": 3}, {""need"": ""finalize"", ""gain"": 3}, {""need"": ""specific"", ""gain"": 3}, {""need"": ""follow"", ""gain"": 3}, {""need"": ""items"", ""gain"": 3}]",,"{""skill_match"": 0.1964, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-06-11T02:17:54Z,,,,[],[],[],[],[],[],,,,"analyst, assisting, plays, analyzing, providing, insights, support, decision, making, achievement, corporate, goals",unknown,unknown,,no experience requirement found in the available text,"About the Job The Business Analyst plays a key role in assisting the business by analyzing and providing insights to support strategic decision making and achievement of corporate goals, assisting in the operationalization of business, process, quality assurance, and reporting. As Business Analyst, You Will… Identify the analysis requirement, coordinate with teams, and finalize the specific requirement Follow up on the progress of work items and communicate with project team members Capture det…"
no,,,24,Program Manager/ Sr. Program Manager,Quvia,"Ekkaduthangal, Chennai",https://www.adzuna.in/details/5822434132?utm_medium=api&utm_source=195aa6d0,34,33,2,weak,0.08,0/0,,"[{""need"": ""program manager/"", ""gain"": 2}, {""need"": ""program manager"", ""gain"": 2}, {""need"": ""program manager location"", ""gain"": 2}, {""need"": ""chennai"", ""gain"": 2}, {""need"": ""hybrid shift/ timings"", ""gain"": 2}]",,"{""skill_match"": 0.2083, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-07-31T20:53:07Z,,,,[],[],[],[],[],[],,,,"quvia, program, shift, connectivity, location, chennai, hybrid, timings, ai-powered, quality, things, move",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Role - Program Manager/ Sr. Program Manager Location - Chennai Work Model - Hybrid Shift/ Timings - General Shift About Quvia: Quvia is the first AI-powered quality of experience (QoE) management platform for things that move, like ships and planes, transforming connectivity and digital experiences even in the most remote and hard-to-reach places. The Quvia platform uses AI and machine learning to seamlessly blend any combination of connectivity, regardless of provider, orbit or network, into o…"
no,,,24,Program Manager,Acme Services Private Limited,"Richmond Town, Bangalore",https://www.adzuna.in/details/5859976798?utm_medium=api&utm_source=195aa6d0,31,40,2,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""description"", ""gain"": 2}, {""need"": ""end-to-end agile"", ""gain"": 2}, {""need"": ""agile program"", ""gain"": 2}, {""need"": ""program execution"", ""gain"": 2}]",,"{""skill_match"": 0.2008, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,2100000,2200000,2026-08-28T23:43:04Z,,,,[],[],[],[],[],[],,,,"program, agile, description, execution, plan, coordinate, increment, planning, related, activities, art-level, coordination",unknown,unknown,,no experience requirement found in the available text,"Job Description: Lead end-to-end Agile program execution across multiple Product and Engineering teams. Plan and coordinate Program Increment (PI) Planning and related activities. Drive ART-level coordination and ensure alignment across multiple Agile teams. Track and manage program dependencies, risks, issues, action items, and key milestones. Facilitate collaboration and communication between Product, Engineering, and other cross-functional stakeholders. Drive regular program-level meetings, …"
no,,,23,Business Analyst,IDFC FIRST Bank,"Mumbai, Maharashtra",https://www.adzuna.in/details/5842051499?utm_medium=api&utm_source=195aa6d0,35,30,2,weak,0.08,0/0,,"[{""need"": ""business analyst"", ""gain"": 3}, {""need"": ""role/job title"", ""gain"": 3}, {""need"": ""business analyst business"", ""gain"": 3}, {""need"": ""purpose"", ""gain"": 3}, {""need"": ""data analysts"", ""gain"": 3}]",,"{""skill_match"": 0.191, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-14T21:58:41Z,,,,[],[],[],[],[],[],,,,"analyst, underlying, ensures, role/job, title, purpose, works, analysts, scientists, vendor, create, technical",unknown,unknown,,no experience requirement found in the available text,"Job Requirements Role/Job Title : Business Analyst Business : Data & Analytics Job Purpose: 'Business Analyst works with the Data Analysts, Data Scientists and vendor partners to create technical and functional specifications for underlying business requirements. The Analyst ensures that the solutions provided for underlying business requirements are aligned to high-level business and Data & Analytics outcomes. The Analyst also co-ordinates and ensures complete understanding of business require…"
no,,,23,Senior Business Analyst,CoinDCX,"Navi Mumbai, Maharashtra",https://www.adzuna.in/details/5861794625?utm_medium=api&utm_source=195aa6d0,35,42,2,weak,0.08,0/0,,"[{""need"": ""senior business"", ""gain"": 2}, {""need"": ""business analyst"", ""gain"": 2}, {""need"": ""analyst key"", ""gain"": 2}, {""need"": ""key deliverables"", ""gain"": 2}, {""need"": ""deliverables deliver"", ""gain"": 2}]",,"{""skill_match"": 0.1858, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-30T07:40:31Z,,,,[],[],[],[],[],[],,,,"deliverables, deliver, data-driven, insights, influence, strategies, analyze, experiments, statistical, methods, deploy, machine",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","Key Deliverables Deliver data-driven insights to influence product, marketing, and growth strategies Design and analyze product experiments using statistical and ML methods Build and deploy machine learning models to support business decisions Perform cohort analysis, user segmentation, and behavioral analytics to optimize user experience Role Responsibilities Collaborate with cross-functional teams to translate data into actionable recommendations Conduct multivariate tests and evaluate their …"
no,,,22,Program Manager,Datamatics Technologies,"Fraser Town, Bangalore",https://www.adzuna.in/details/5851308210?utm_medium=api&utm_source=195aa6d0,32,41,1,weak,0.08,0/0,,"[{""need"": ""program manager"", ""gain"": 2}, {""need"": ""summary"", ""gain"": 2}, {""need"": ""day-to-day program planning"", ""gain"": 2}, {""need"": ""coordination"", ""gain"": 2}, {""need"": ""governance"", ""gain"": 2}]",,"{""skill_match"": 0.1592, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-21T21:19:19Z,,,,[],[],[],[],[],[],,,,"program, governance, milestones, risks, dependencies, manage, responsible, day-to-day, planning, coordination, workstreams, entities",unknown,unknown,,no experience requirement found in the available text,"Job Summary Responsible for day-to-day program planning, coordination, governance, and delivery across multiple workstreams and entities. Ensures milestones, risks, dependencies, and stakeholder expectations are effectively managed to achieve successful program outcomes. Key Responsibilities Manage program plans, schedules, and delivery milestones. Coordinate across business, technology, and vendor teams. Track and manage risks, issues, dependencies, and escalations. Prepare governance reports …"
