applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,28,Product Owner,FOLD HEALTH,"Baner, Pune",https://www.adzuna.in/details/5875204443?utm_medium=api&utm_source=195aa6d0,38,42,3,weak,0.08,0/0,,"[{""need"": ""document product"", ""gain"": 2}, {""need"": ""in-line"", ""gain"": 2}, {""need"": ""product vision"", ""gain"": 2}, {""need"": ""business goals"", ""gain"": 2}, {""need"": ""translate high"", ""gain"": 2}]",,"{""skill_match"": 0.2725, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-08T09:32:54Z,,,,[],[],[],[],[],[],,,,"vision, document, in-line, goals, translate, high, level, actionable, stories, ensuring, features, well-defined",unknown,unknown,,no experience requirement found in the available text,"Responsibilities: 1. Define and document product requirements in-line with the product vision and business goals: Translate high level product vision into actionable user stories, ensuring that product features are well-defined, user-friendly, and aligned with industry best practices. 2. Collaborate with Engineering, User Experience, SMEs, Clients, Client facing teams within Fold, and other stakeholders to define product requirements. 3. Manage/maintain a prioritized product backlog: Work close…"
no,,,28,"International Product Growth Manager, India",Meta,"Bangalore, Karnataka",https://www.adzuna.in/details/5878058695?utm_medium=api&utm_source=195aa6d0,39,48,3,weak,0.08,0/0,,"[{""need"": ""india summary"", ""gain"": 2}, {""need"": ""future"", ""gain"": 2}, {""need"": ""human connection"", ""gain"": 2}, {""need"": ""possible"", ""gain"": 2}, {""need"": ""people"", ""gain"": 2}]",,"{""skill_match"": 0.2756, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T11:08:55Z,,,,[],[],[],[],[],[],,,,"mission, future, human, connection, makes, possible, people, outside, north, america, continue, expand",unknown,unknown,,no experience requirement found in the available text,"Summary: Meta's mission is ""Building the future of human connection and the technology that makes it possible.""~90% of people use our products from outside of North America, and we continue to expand internationally. We play a crucial role in breaking down the barriers for the international community to support our mission. If this excites you, we have a unique opportunity for you to join our dynamic team and help us achieve local at a global scale!As an International Product Growth Manager for…"
no,,,28,"International Product Growth Manager, India",Meta,"Gurgaon, Haryana",https://www.adzuna.in/details/5878058686?utm_medium=api&utm_source=195aa6d0,39,48,3,weak,0.08,0/0,,"[{""need"": ""india summary"", ""gain"": 2}, {""need"": ""future"", ""gain"": 2}, {""need"": ""human connection"", ""gain"": 2}, {""need"": ""possible"", ""gain"": 2}, {""need"": ""people"", ""gain"": 2}]",,"{""skill_match"": 0.2756, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T11:08:54Z,,,,[],[],[],[],[],[],,,,"mission, future, human, connection, makes, possible, people, outside, north, america, continue, expand",unknown,unknown,,no experience requirement found in the available text,"Summary: Meta's mission is ""Building the future of human connection and the technology that makes it possible.""~90% of people use our products from outside of North America, and we continue to expand internationally. We play a crucial role in breaking down the barriers for the international community to support our mission. If this excites you, we have a unique opportunity for you to join our dynamic team and help us achieve local at a global scale!As an International Product Growth Manager for…"
no,,,27,Business Analyst,SWIGGY,"Bengaluru, KA, in",https://jobs.smartrecruiters.com/swiggy/6000000001399121,29,28,4,weak,0.16,0/0,,"[{""need"": ""business analyst founded"", ""gain"": 3}, {""need"": ""swiggy"", ""gain"": 3}, {""need"": ""leading tech-driven"", ""gain"": 3}, {""need"": ""tech-driven on-demand"", ""gain"": 3}, {""need"": ""on-demand delivery"", ""gain"": 3}]",,"{""skill_match"": 0.2725, ""experience_fit"": 0.83, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,smartrecruiters,aggregator,,,2026-09-11T07:05:14.850Z,,,,[],[],[],[],[],[],,,,"problems, environment, solve, metrics, swiggy, quality, consumers, come, decision-making, hyperlocal, expect, excellent",good_fit,stated,1+,"asks for 1+ years, you have 4","Founded in 2014 , Swiggy is India’s leading tech-driven on-demand delivery platform with a vision to elevate the quality of life for the urban consumer by offering unparalleled convenience. The platform is engineered to connect millions of consumers with hundreds of thousands of restaurants and stores across 500+ cities. Our phenomenal growth has come on the back of great technology, incredible innovation and sound decision-making. The Analytics team at Swiggy partners with decision-makers to solve problems across our entire value chain. Improving menus for our restaurant partners, to developing incentives for delivery executives, recommending the best channel for marketing to consumers and predicting demand in hyperlocal geographies are all examples of the repertoire of projects that we undertake. If decoding hyperlocal excites you then come, join us on this journey. What can you expect? Excellent work environment - rated amongst LinkedIn’s - “Top Companies Where India wants to work now” list Exposure to challenging problems across multiple domains Ability to directly implement solutions and see them in action; critical partner for all decision-making in the organisation Interact with people from various backgrounds - a mix of Statisticians, Consultants, and Programmers Flat organization structure with open and direct culture 6. Merit-based fast-growth environment Market-leading compensation and benefits What do we expect from you? Creative and structured thinking to solve real-world problems Fail fast, learn faster approach Comfortable in a high-energy, fast-paced environment Proficient verbal and written communication skills Detail-oriented with the ability to self-direct work in an unstructured environment Excellent partnership and collaboration skills with the ability to work cross-functionally Good organizational skills including prioritizing, scheduling, time management, and meeting deadlines What will you work on? Work with large, complex data sets to solve "
no,,,26,Product Owner/ Product Manager,ascendion,"Bangalore, Karnataka",https://www.adzuna.in/details/5873576396?utm_medium=api&utm_source=195aa6d0,43,55,2,weak,0.08,0/0,,"[{""need"": ""bengaluru"", ""gain"": 2}, {""need"": ""mh/ chennai"", ""gain"": 2}, {""need"": ""tn/ hyderabad"", ""gain"": 2}, {""need"": ""tg/ remote shift"", ""gain"": 2}, {""need"": ""summary"", ""gain"": 2}]",,"{""skill_match"": 0.2425, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-07T07:40:36Z,,,,[],[],[],[],[],[],,,,"programs, units, location, bengaluru, chennai, hyderabad, remote, shift, experienced, technical, expertise, microsoft",unknown,unknown,,no experience requirement found in the available text,"Location: Bengaluru, KA/ Pune, MH/ Chennai, TN/ Hyderabad, TG/ Remote Shift: 4 PM -1 AM Role Summary: Experienced AI Technical Product Owner with expertise in Microsoft Azure, Agile methodologies and healthcare domain knowledge to lead the development of AI-powered solutions. This role drives end-to-end delivery of AI programs across multiple business units. Key Responsibilities Program Leadership Own end-to-end delivery of AI programs across multiple business units. Engage with executive leade…"
no,,,26,Product Analyst II (SCI),Tjx,"Hyderabad, Telangana",https://www.adzuna.in/details/5879146474?utm_medium=api&utm_source=195aa6d0,41,41,2,weak,0.0,0/0,,"[{""need"": ""organization delivers capabilities"", ""gain"": 3}, {""need"": ""enrich"", ""gain"": 3}, {""need"": ""provide business value"", ""gain"": 3}, {""need"": ""seek"", ""gain"": 3}, {""need"": ""motivated"", ""gain"": 3}]",,"{""skill_match"": 0.2407, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-11T07:40:53Z,,,,[],[],[],[],[],[],,,,"chain, global, responsible, defining, supporting, desirable, feasible, viable, sustainable, needs, organization, delivers",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","The Global Supply Chain Retail Distribution Team is responsible for defining and supporting the building a desirable, feasible, viable, and sustainable WMS product that meet our customer needs over the product lifecycle within TJX IT. The organization delivers capabilities that enrich the customer experience and provide business value. We seek a motivated, Product Analyst II with experience of Supply Chain, who is focused on developing strong product and business knowledge, who can work indepen…"
no,,,25,Technical Product Manager,Valor PayTech,"Chennai, Tamil Nadu",https://www.adzuna.in/details/5878774912?utm_medium=api&utm_source=195aa6d0,42,43,2,weak,0.08,0/0,,"[{""need"": ""overview valor paytech"", ""gain"": 2}, {""need"": ""hiring"", ""gain"": 2}, {""need"": ""internal software"", ""gain"": 2}, {""need"": ""software development"", ""gain"": 2}, {""need"": ""development lifecycle"", ""gain"": 2}]",,"{""skill_match"": 0.0792, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T22:16:40Z,,,,[],[],[],[],[],[],,,,"valor, gateway, overview, paytech, hiring, technical, internal, software, development, portal, system, record",unknown,unknown,,no experience requirement found in the available text,"Role Overview Valor PayTech is hiring a Technical Product Manager to own the internal software development lifecycle for our Valor Gateway and Portal — the system of record that powers the entire Credit card processing, Payment Gateway, POS Terminals, SWITCH processing, ECOM Channel, Virtual terminal including ACH capability, and ISVs support. This is a hands-on, in-the-weeds role for someone who thrives at the intersection of product, process, and engineering execution. You will report directl…"
no,,,24,Digital Product Manager,UnitedHealth Group,"Bangalore, Karnataka",https://www.adzuna.in/details/5878060608?utm_medium=api&utm_source=195aa6d0,37,40,2,weak,0.08,0/0,,"[{""need"": ""manager requisition"", ""gain"": 2}, {""need"": ""requisition number"", ""gain"": 2}, {""need"": ""category"", ""gain"": 2}, {""need"": ""product optum"", ""gain"": 2}, {""need"": ""global organization"", ""gain"": 2}]",,"{""skill_match"": 0.2083, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T11:10:41Z,,,,[],[],[],[],[],[],,,,"care, people, benefits, requisition, category, optum, global, organization, delivers, aided, millions, healthier",unknown,unknown,,no experience requirement found in the available text,"Requisition number: 2386853 Job category: Product Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the co…"
no,,,24,Digital Product Manager,UnitedHealth Group,"Hyderabad, Telangana",https://www.adzuna.in/details/5878060621?utm_medium=api&utm_source=195aa6d0,37,40,2,weak,0.08,0/0,,"[{""need"": ""manager requisition"", ""gain"": 2}, {""need"": ""requisition number"", ""gain"": 2}, {""need"": ""category"", ""gain"": 2}, {""need"": ""product optum"", ""gain"": 2}, {""need"": ""global organization"", ""gain"": 2}]",,"{""skill_match"": 0.2083, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T11:10:41Z,,,,[],[],[],[],[],[],,,,"care, people, benefits, requisition, category, optum, global, organization, delivers, aided, millions, healthier",unknown,unknown,,no experience requirement found in the available text,"Requisition number: 2386389 Job category: Product Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the co…"
no,,,24,Digital Product Manager,Procter & Gamble,"Hyderabad, Telangana",https://www.adzuna.in/details/5878060338?utm_medium=api&utm_source=195aa6d0,32,35,2,weak,0.08,0/0,,"[{""need"": ""manager hyderabad"", ""gain"": 2}, {""need"": ""hyderabad office"", ""gain"": 2}, {""need"": ""office india"", ""gain"": 2}, {""need"": ""india psc"", ""gain"": 2}, {""need"": ""psc pgh"", ""gain"": 2}]",,"{""skill_match"": 0.2062, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-09-10T11:10:20Z,,,,[],[],[],[],[],[],,,,"hyderabad, office, simple, three, innovation, r000158487, location, description, founded, soap, candle, today",unknown,unknown,,no experience requirement found in the available text,"HYDERABAD OFFICE INDIA PSC PGH Full time R000158487 Job Location HYDERABAD OFFICE INDIA PSC PGH Job Description P&G was founded over 180 years ago as a simple soap and candle company. Today, we're the world's largest consumer goods company and home to iconic, trusted brands that make life a little bit easier in small but meaningful ways. We've spanned three centuries thanks to three simple ideas: leadership, innovation and citizenship. The insight, innovation and passion of hardworking teams ha…"
