applied,applied_on,match_feedback,score,title,company,location,url,frozen_score,legacy_score,percentile,band,jd_difficulty,must_coverage,missing_must,top_gaps,score_flags,sub_scores,company_tier,company_basis,company_evidence,source,apply_channel,salary_min,salary_max,updated_at,resume_docx,resume_pdf,tailored_summary,bullets_to_lead_with,rewritten_bullets,keywords_to_add_if_true,fit_exact,fit_partial,fit_gaps,outreach_note,change_log,honest_gap_note,missing_keywords,exp_verdict,exp_confidence,exp_required,exp_why,description_snippet
no,,,49,We are hiring a product manager in Mumbai,Mspire Ventures,"Mumbai, Maharashtra",https://www.adzuna.in/details/5727186961?utm_medium=api&utm_source=195aa6d0,48,46,30,weak,0.08,0/0,,"[{""need"": ""hiring"", ""gain"": 3}, {""need"": ""mumbai"", ""gain"": 3}, {""need"": ""description"", ""gain"": 3}, {""need"": ""mumbai goregaon east"", ""gain"": 3}, {""need"": ""fast-growing fintech startup"", ""gain"": 3}]",,"{""skill_match"": 0.2856, ""experience_fit"": 0.85, ""domain"": 0.7, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",adjacent,jd_self_description,"JD describes itself: ""We are hiring a product manager in Mumbai Job Description: J ob Description: Product Manager (Fintech) Location: Mumbai- Goreg""",adzuna,aggregator,,,2026-05-13T02:08:40Z,data/resumes/2026-08-24/Mspire_Ventures_We_are_hiring_a_product_manager_in_Mumba/Mehul_Agarwal.docx,data/resumes/2026-08-24/Mspire_Ventures_We_are_hiring_a_product_manager_in_Mumba/Mehul_Agarwal.pdf,,[],[],[],[],[],[],,No changes vs base CV,LLM output was not parseable; raw output kept.,"description, fintech, investing, location, goregaon, east, fast-growing, startup, mission, democratize, simplifies, stocks",unknown,unknown,,no experience requirement found in the available text,"Job Description: J ob Description: Product Manager (Fintech) Location: Mumbai- Goregaon East About Role: We are a fast-growing fintech startup on a mission to democratize investing in India. Our platform simplifies the process of investing in stocks, mutual funds, and cryptocurrencies by providing expertly curated ideas and a seamless user experience. We are seeking a passionate and knowledgeable Product Manager to lead the development of our core platform and features. The ideal candidate will…"
no,,,44,Product Manager-SALARIED PL AND WORKING CAPITAL-MIS - KMBL,Kotak Mahindra Bank,"Mumbai, Maharashtra",https://www.adzuna.in/details/5853695443?utm_medium=api&utm_source=195aa6d0,52,61,43,borderline,0.44,3/6,"Secured working capital products (Cash Credit, Overdraft, Working Capital Term Loans, collateral-backed WC structures), Policy alignment, Performance management","[{""need"": ""Secured working capital products (Cash Credit, Overdraft, Working Capital Term Loans, collateral-backed WC structures)"", ""gain"": 7}, {""need"": ""Policy alignment"", ""gain"": 7}, {""need"": ""Performance management"", ""gain"": 7}, {""need"": ""Business Banking Assets"", ""gain"": 4}, {""need"": ""Secured Working Capital"", ""gain"": 4}]",,"{""skill_match"": 0.2964, ""experience_fit"": 0.85, ""domain"": 0.5, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-23T20:45:02Z,data/resumes/2026-08-24/Kotak_Mahindra_Bank_Product_Manager_SALARIED_PL_AND_WORKING_/Mehul_Agarwal.docx,data/resumes/2026-08-24/Kotak_Mahindra_Bank_Product_Manager_SALARIED_PL_AND_WORKING_/Mehul_Agarwal.pdf,"Product manager with 4+ years of experience across digital product, growth, and partnerships, including 3+ years in consumer lending at Bajaj Finance. Proven track record in owning end-to-end digital lending platforms, lead allocation and distribution engines, and funnel optimization to drive disbursal scale and conversion. Experienced in working with cross-functional pods, defining product lifecycles, and translating business requirements into shipped digital capabilities.","[""Owned the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through a period of sector-wide tightening in consumer credit."", ""Rebuilt the application journey with UI/UX — cutting drop-off 40% and completion time 15%, lifting completed applications 30% and automating 22% more of the journey end-to-end through straight-through processing."", ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate.""]","[{""original"": ""Owned the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, turning business and credit requirements into shipped capability while the channel scaled from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through a period of sector-wide tightening in consumer credit."", ""rewritten"": ""Owned the Personal Loan digital platform (app and web) at ~15 lakh Form-1 submissions/month, providing end-to-end asset ownership of digital capabilities while scaling the channel from ~₹400 Cr to ~₹1,100 Cr in monthly disbursals through credit tightening.""}, {""original"": ""Rebuilt the application journey with UI/UX — cutting drop-off 40% and completion time 15%, lifting completed applications 30% and automating 22% more of the journey end-to-end through straight-through processing."", ""rewritten"": ""Optimized the application journey process end-to-end through straight-through processing and UI/UX changes — cutting drop-off 40% and completion time 15%, and lifting completed applications 30%.""}, {""original"": ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate."", ""rewritten"": ""Managed performance management and product workflows by designing and shipping a matching engine that scores ~90,000 leads/month against credit criteria, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7%.""}, {""original"": ""Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""rewritten"": ""Handled policy alignment and product roadmaps as business owner — translating performance targets into product, policy, and partner requirements for Technology, Credit, and Legal.""}]","[""product management"", ""process optimization"", ""performance management"", ""policy alignment""]","[""End-to-end product ownership and management"", ""Process optimization and funnel conversion"", ""Policy alignment and stakeholder management""]","[""Lending products experience: CV shows extensive consumer lending (Personal Loans and Home Loans/mortgages), but lacks specific exposure to secured working capital structures like Cash Credit (CC), Overdraft (OD), or Working Capital Term Loans (WCTL) mentioned in the JD.""]","[""Specific experience with secured working capital products, Cash Credit (CC), Overdraft (OD), and collateral-backed working capital structures.""]","Hi, I lead digital lending products at Bajaj Finance, owning disbursement targets and digital credit workflows across scale-ups. I'd love to connect regarding your product management role in Business Banking Assets.",Summary rewritten for this JD; 2 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager - Home Loans,"The CV demonstrates strong consumer lending and digital credit product management experience, but does not show direct experience with secured working capital products such as Cash Credit (CC), Overdraft (OD), or Working Capital Term Loans (WCTL).","capital, secured, description, unit, banking, assets, location, purpose, responsible, ownership, cash, overdraft",unknown,unknown,,no experience requirement found in the available text,"Description Product Manager | Secured Working Capital| Sr. Manager/ AVP Business Unit - Business Banking Assets (BBA) Location - Mumbai Role Purpose The Product Manager – Secured Working Capital Loans will be responsible for end-to-end ownership of secured working capital products including Cash Credit (CC), Overdraft (OD), Working Capital Term Loans (WCTL), and collateral-backed WC structures . The role involves pricing, policy alignment, process optimization, and performance management , whil…"
no,,,35,Associate Product Manager-TRANSACTION BANKING-GTS Trade,Kotak Mahindra Bank,"Mumbai, Maharashtra",https://www.adzuna.in/details/5853699842?utm_medium=api&utm_source=195aa6d0,43,57,21,weak,0.4,0/5,"portfolio monitoring, risk oversight, execution support, Supply Chain Finance (SCF), Export Factoring","[{""need"": ""portfolio monitoring"", ""gain"": 7}, {""need"": ""risk oversight"", ""gain"": 7}, {""need"": ""execution support"", ""gain"": 7}, {""need"": ""Supply Chain Finance (SCF)"", ""gain"": 7}, {""need"": ""Export Factoring"", ""gain"": 7}]",,"{""skill_match"": 0.2682, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-23T20:51:21Z,data/resumes/2026-08-24/Kotak_Mahindra_Bank_Associate_Product_Manager_TRANSACTION_BA/Mehul_Agarwal.docx,data/resumes/2026-08-24/Kotak_Mahindra_Bank_Associate_Product_Manager_TRANSACTION_BA/Mehul_Agarwal.pdf,"Product manager with 4+ years of digital product, growth, and partnerships experience at Bajaj Finance, owning end-to-end portfolio performance, risk oversight, and cross-functional execution. Experienced in working closely with Credit, Risk, Operations, and Business teams to monitor metrics, handle execution support, and manage credit criteria. Brings strong execution support capabilities and cross-functional leadership across a ~20-member pod aligning 10 functions.","[""• Part of a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing."", ""• Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate."", ""• Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against.""]","[{""original"": ""• Part of a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing."", ""rewritten"": ""• Part of a ~20-member cross-functional pod providing execution support and risk oversight, aligning 10 functions including Credit, Risk, Operations/IT, and Business teams.""}, {""original"": ""• Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""rewritten"": ""• Provided execution support by defining the capability roadmap and requirements for the channel as its business owner — translating targets into product, policy, and partner asks for Technology, Credit, and Legal.""}]","[""portfolio monitoring"", ""risk oversight"", ""execution support"", ""Credit"", ""Risk"", ""Operations"", ""Business teams""]","[""Working closely with Credit, Risk, Operations, and Business teams"", ""Execution support and cross-functional coordination""]","[""Portfolio monitoring and risk oversight: CV shows managing mortgage and loan portfolios, credit criteria, and matching engines, but not specifically Supply Chain Finance (SCF) or Export Factoring.""]","[""Experience specifically in Supply Chain Finance (SCF) and Export Factoring products""]","Hi, I lead product and portfolio growth at Bajaj Finance, working closely with Credit, Risk, and Operations teams on credit criteria and portfolio management. I'd love to bring my cross-functional execution experience to Kotak's SCF Product team.",Summary rewritten for this JD; 1 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager - Home Loans,"The CV demonstrates general lending portfolio management and credit risk workflows, but contains no experience in Supply Chain Finance (SCF) or Export Factoring.","chain, export, factoring, description, position, responsible, monitoring, oversight, execution, support, closely, health",good_fit,inferred,0-3,"asks for 0-3 years, you have 4","Description The position will be part of the SCF Product team and will be responsible for end-to-end portfolio monitoring, risk oversight, and execution support across Supply Chain Finance (SCF) and Export Factoring products, working closely with Credit, Risk, Operations, and Business teams to ensure portfolio health and timely risk mitigation. Responsibilities Monitor portfolio performance and delinquency trends across Supply Chain Finance (SCF) and Export Factoring products, including early w…"
no,,,32,Business Analyst (Lending Technologies ),Mantras2Success,"Secunderabad, Hyderabad",https://www.adzuna.in/details/5761704737?utm_medium=api&utm_source=195aa6d0,49,55,12,weak,0.3,1/4,"documentation, cross-functional coordination, translating business needs into clear and actionable technical specifications","[{""need"": ""documentation"", ""gain"": 11}, {""need"": ""cross-functional coordination"", ""gain"": 11}, {""need"": ""translating business needs into clear and actionable technical specifications"", ""gain"": 11}]",,"{""skill_match"": 0.2111, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-06-13T02:19:20Z,data/resumes/2026-08-24/Mantras2Success_Business_Analyst_Lending_Technologies/Mehul_Agarwal.docx,data/resumes/2026-08-24/Mantras2Success_Business_Analyst_Lending_Technologies/Mehul_Agarwal.pdf,"Product manager with 4+ years of experience across digital lending, product strategy, and cross-functional coordination at Bajaj Finance. Proven track record of requirement gathering, drafting PRDs/BRDs, and translating business needs into actionable technical specifications for engineering teams. Experienced in managing complex mortgage and personal loan portfolios, stakeholder management, and leading digital platform initiatives from concept to delivery.","[""Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""Ran the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status."", ""Part of a ~20-member cross-functional pod (product, engineering, growth, CX, analytics) with 2 direct reports, aligning 10 functions — Business, Sales, Call Centre, Credit Policy, Risk, Legal, Compliance, IT, CX, and Marketing.""]","[{""original"": ""Define the capability roadmap and requirements for the channel as its business owner — translating the disbursal target into product, policy, and partner asks for Technology, Credit, and Legal to build against."", ""rewritten"": ""Engaged in cross-functional coordination and requirement gathering as a business owner — translating business needs into product, policy, and partner technical specifications for Technology, Credit, and Legal to support technology initiatives.""}, {""original"": ""Ran the full product lifecycle for platform releases — requirement intake, PRDs, design, build, QA, deployment, and post-launch iteration — as the primary interface between business stakeholders and Engineering on scope, trade-offs, and release status."", ""rewritten"": ""Handled documentation and requirement intake for platform releases through PRDs, design, build, QA, deployment, and post-launch iteration — working closely with Business stakeholders and Engineering on scope, trade-offs, and release status.""}, {""original"": ""Designed and shipped the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — a two-sided matching engine that scores ~90,000 leads/month against each partner’s credit criteria and routes every lead to its best-fit lender, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7% at a ~40% approval rate and 50% match rate."", ""rewritten"": ""Supported technology initiatives by designing and shipping the MCP (Minimum Credit Parameters) Master and Lead Allocation Master — scoring ~90,000 leads/month against partner criteria to route leads, lifting lead-to-login conversion 40% and lead-to-disbursal from 0.5% to 0.7%.""}]","[""Requirement Gathering"", ""Documentation"", ""Cross-functional Coordination"", ""Business, Risk, Product, and Engineering teams"", ""Technical Specifications""]","[""Working closely with Business, Risk, Product, and Engineering teams"", ""Translating business needs into technical specifications and product requirements"", ""Cross-functional coordination and documentation""]","[""Experience supporting technology initiatives in a lending business (candidate has product management and digital lending experience at Bajaj Finance rather than a pure BA title)""]","[""Specific formal Business Analyst title in a dedicated lending technologies department (candidate comes from a Product Management background instead)""]","Hi, I saw the Business Analyst role at Mantras2Success. With 4+ years of lending experience at Bajaj Finance, I have strong background in requirement gathering, documentation, and translating business needs into technical specs for engineering teams. Would love to connect.",Summary rewritten for this JD; 2 bullet(s) reworded to JD vocabulary (metrics preserved verbatim); Bullets reprioritized in: Product Manager - Home Loans; Skill items resequenced toward JD mentions,"The job description asks for a dedicated Business Analyst role specifically within Lending Technologies, whereas the candidate's background is as a Product Manager in digital lending and growth.","analyst, description, technologies, skilled, documentation, coordination, support, initiatives, involves, closely, translate, needs",unknown,unknown,,no experience requirement found in the available text,"Job Description: Business Analyst – Lending Technologies About the Role We are looking for a skilled Business Analyst with strong experience in requirement gathering, documentation, and cross-functional coordination to support technology initiatives across our lending business. The role involves working closely with Business, Risk, Product, and Engineering teams to translate business needs into clear and actionable technical specifications. You will initially contribute to projects such as onbo…"
no,,,29,"Data/Business Analyst, Credit Risk Change",Deutsche Bank,"Pune, Maharashtra",https://www.adzuna.in/land/ad/5846723039?se=dsKeC3Gf8RGn38GRVLp3Vw&utm_medium=api&utm_source=195aa6d0&v=6345FFEF21BFF1A1A158832214A86615510346CA,38,51,5,weak,0.14,0/0,,"[{""need"": ""data/business analyst"", ""gain"": 2}, {""need"": ""credit risk change"", ""gain"": 2}, {""need"": ""deutsche bank"", ""gain"": 2}, {""need"": ""inclusive employer"", ""gain"": 2}, {""need"": ""mygwork"", ""gain"": 2}]",,"{""skill_match"": 0.1667, ""experience_fit"": 0.85, ""domain"": 0.25, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-18T18:03:32Z,,,,[],[],[],[],[],[],,,,"global, change, analysts, deutsche, bank, inclusive, employer, mygwork, lgbtq, community, please, contact",unknown,unknown,,no experience requirement found in the available text,"This job is with Deutsche Bank, an inclusive employer and a member of myGwork – the largest global platform for the LGBTQ business community. Please do not contact the recruiter directly. Position Overview Role Description You will be joining the Design & Analysis team within Credit Risk Change. The team has subject matter experts, business architects, business analysts and data analysts working together on strategic and regulatory change initiatives for the global Credit Risk Management functi…"
no,,,25,Relationship Manager – Campus & University Partnerships Manager – Campus & University Partnerships,Mellow Corporation,"Noida, Ghaziabad",https://www.adzuna.in/land/ad/5853619717?se=SpnPB3Gf8RGSb8VpDRDiVA&utm_medium=api&utm_source=195aa6d0&v=89182EDB8C5DA5DAA14F20E83087000BD8F3A049,30,30,2,weak,0.08,0/0,,"[{""need"": ""relationship manager"", ""gain"": 3}, {""need"": ""manager campus"", ""gain"": 3}, {""need"": ""campus university"", ""gain"": 3}, {""need"": ""university partnerships"", ""gain"": 3}, {""need"": ""description mellow corporation"", ""gain"": 3}]",,"{""skill_match"": 0.2312, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-23T17:37:20Z,,,,[],[],[],[],[],[],,,,"users, description, mellow, corporation, empowers, quickly, access, ready-made, templates, websites, advertising, materials",unknown,unknown,,no experience requirement found in the available text,"Company Description Mellow Corporation’s ME Platform empowers users to quickly access ready-made templates, websites, applications, and advertising materials, enabling rapid deployment of digital solutions. Users can select and purchase what they need and go live with minimal setup time. The platform also allows organizations to hire freelancers and full-time resources for their projects. ME ensures timely delivery supported by a transparent statement of work, defined milestones, and clear paym…"
no,,,20,Associate Growth Manager - 1,Jar,"Bangalore, Karnataka",https://www.adzuna.in/details/5853710720?utm_medium=api&utm_source=195aa6d0,27,39,1,weak,0.08,0/0,,"[{""need"": ""jar"", ""gain"": 2}, {""need"": ""leading daily"", ""gain"": 2}, {""need"": ""daily saving"", ""gain"": 2}, {""need"": ""saving app"", ""gain"": 2}, {""need"": ""helps people build"", ""gain"": 2}]",,"{""skill_match"": 0.1231, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-23T21:00:40Z,,,,[],[],[],[],[],[],,,,"saving, daily, simple, truly, leading, helps, people, habits, small, step, goal, make",good_fit,inferred,0-3,"asks for 0-3 years, you have 4","About Us Jar is India’s leading Daily Saving app that helps people build strong saving habits - one small step at a time. Our goal is to make saving simple, rewarding, and truly life-changing. Founded in 2021 by Misbah Ashraf and Nishchay AG, Jar is a Bengaluru-based startup with one simple belief: saving a little every day in 24K Digital Gold can truly transform your future. Today, 20 million Indians trust Jar as their saving partner. With flexible saving options - Daily, Weekly, Monthly, and …"
no,,,19,Senior Product Manager,GoKwik,"Bangalore, Karnataka",https://www.adzuna.in/details/5853549629?utm_medium=api&utm_source=195aa6d0,28,22,1,weak,0.08,0/0,,"[{""need"": ""gokwik gokwik"", ""gain"": 2}, {""need"": ""growth operating system"", ""gain"": 2}, {""need"": ""d2c"", ""gain"": 2}, {""need"": ""ecommerce brands"", ""gain"": 2}, {""need"": ""enabling checkout optimisation"", ""gain"": 2}]",,"{""skill_match"": 0.1133, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-23T16:04:22Z,,,,[],[],[],[],[],[],,,,"gokwik, engagement, ai-powered, operating, system, ecommerce, brands, enabling, checkout, reduction, payments, retention",good_fit,inferred,6-10,"asks for 6-10 years, you have 4","About GoKwik GoKwik is a growth operating system for D2C and eCommerce brands, enabling checkout optimisation, RTO reduction, payments, retention, and post-purchase engagement. Today, GoKwik powers 15,000 merchants globally, processes ~$2 billion in GMV, and continues to strengthen its AI-powered infrastructure across India, the UK, Europe, and the US. Why This Role Matters Customer engagement is rapidly evolving from static communication to intelligent, AI-powered conversations. KwikEngage sit…"
no,,,17,Product Analyst - Propulsion Systems Structural Engineer,Tata Autocomp,"Chennai, Tamil Nadu",https://www.adzuna.in/details/5850376131?utm_medium=api&utm_source=195aa6d0,30,31,1,weak,0.08,0/0,,"[{""need"": ""product analyst"", ""gain"": 2}, {""need"": ""propulsion systems"", ""gain"": 2}, {""need"": ""systems structural"", ""gain"": 2}, {""need"": ""structural engineer"", ""gain"": 2}, {""need"": ""title product analyst"", ""gain"": 2}]",,"{""skill_match"": 0.0815, ""experience_fit"": 0.85, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,adzuna,aggregator,,,2026-08-21T07:38:51Z,,,,[],[],[],[],[],[],,,,"structural, propulsion, engineer, title, analyst, purpose, components, subsystems, acts, support, technical, direction",unknown,unknown,,no experience requirement found in the available text,"Job Title Product Analyst - Propulsion Systems Structural Engineer Job Purpose - The CAE Structural engineer for Propulsion Systems components and subsystems, acts in the support and technical direction to obtain optimized engineering solutions, through the execution of numerical simulations and the application of their knowledge and experience, with regard to dynamic behavior and structural integrity of driveline and axles. Interacts mainly with the Powertrain / Vehicle design and testing team…"
no,,,8,"Staff Technical Program Manager, GTM Tech",mongodb,Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7493634,31,27,1,weak,0.38,0/0,,"[{""need"": ""staff technical"", ""gain"": 2}, {""need"": ""technical program"", ""gain"": 2}, {""need"": ""program manager"", ""gain"": 2}, {""need"": ""gtm tech mongodb"", ""gain"": 2}, {""need"": ""growing"", ""gain"": 2}]",,"{""skill_match"": 0.1175, ""experience_fit"": 0.546, ""domain"": 0, ""education"": 1.0, ""achievement"": 1, ""trajectory"": 1.0}",unknown,unknown,,greenhouse,direct,,,2026-08-23T23:03:34-04:00,,,,[],[],[],[],[],[],,,,"mongodb, technical, software, program, programs, organization, initiatives, execution, tracking, capable, support, deal",over_senior,stated,10+,"asks for 10+ years, above your 8-year ceiling","MongoDB is growing and gaining adoption rapidly across the globe with the most demanding and innovative companies and development teams in enterprise software. The IT Go-to-Market organization is looking for a seasoned Staff Technical Program Manager to help drive technology initiatives that support Sales, Marketing, and deal strategy with a strong emphasis on high-impact Cross functional GTM and AI initiatives. The team partners closely with Go-to-Market leaders to enable revenue growth, improve seller and marketer productivity, and accelerate deal execution through scalable, data-driven solutions. We are looking to speak to candidates who are based in Gurugram / Bengaluru for our hybrid working model. Position Expectations Proactively keep stakeholders informed, connect inputs across documents and workstreams, identify gaps, and clearly articulate risks, tradeoffs, and recommendations Demonstrate expertise in creating concise briefs and presentations tailored to stakeholder needs, enabling effective decision-making at all level Excel at tracking workstreams, managing dependencies, and driving tasks to closure, ensuring accountability and timely delivery Lead the planning and execution of large, cross-functional programs, including pilots, go-live readiness, enablement, and post-launch stabilization Leverage technical acumen and analytical skills to drive technical programs forward and maximize business value delivery Recognize patterns in a sea of information and take action accordingly Develop a strategic approach to technical program management that balances agility and process. This involves discerning when to provide direct guidance and when to empower teams by establishing clear frameworks and guidelines for ongoing initiatives Build strategic partnerships with key stakeholder groups across the organization Expand knowledge into new domains as called upon Embody MongoDB's core values and leadership principles The right candidate for this role will be Experien"
